Bike_id,Publish_period,End_Date,Departure_Date,Distance_travelled,Color,Country_Sold,N_Photos,Price,N_Inquires,is_sold
XL3-1118098,30,1322697600000000000,1330387200000000000,133340,Black,Vietnam,28,70000,106,1.0
XL3-1028868,1,1321920000000000000,1327536000000000000,129998,Blue,Vietnam,28,110000,14,0.0
XL3-1028868,10,1322784000000000000,1327536000000000000,129998,Blue,Vietnam,28,70000,14,1.0
XL3-1515298,14,1318982400000000000,1330041600000000000,86815,Blue,Vietnam,28,110000,76,0.0
XL3-1515298,45,1322870400000000000,1330041600000000000,86815,Blue,Vietnam,28,80000,76,1.0
XL3-1223573,11,1322006400000000000,1327536000000000000,124735,Silver,Vietnam,28,90000,18,0.0
XL3-1223573,10,1322870400000000000,1327536000000000000,124735,Silver,Vietnam,28,70000,18,1.0
XL3-1261279,4,1321142400000000000,1329177600000000000,83300,Blue,Vietnam,27,110000,22,0.0
XL3-1261279,20,1322870400000000000,1329177600000000000,83300,Blue,Vietnam,27,100000,22,1.0
XL3-1214316,4,1319414400000000000,1329177600000000000,147134,Silver,Vietnam,28,90000,29,0.0
XL3-1214316,40,1322870400000000000,1329177600000000000,147134,Silver,Vietnam,28,85000,29,1.0
XL3-1517686,39,1322524800000000000,1329696000000000000,117223,Gray,Vietnam,27,110000,46,0.0
XL3-1517686,9,1323302400000000000,1329696000000000000,117223,Gray,Vietnam,27,100000,46,1.0
XL3-1565301,7,1323388800000000000,1327536000000000000,90678,Silver,Vietnam,27,110000,2,1.0
XL3-1553528,7,1322524800000000000,1329177600000000000,133500,Silver,Vietnam,27,110000,22,0.0
XL3-1553528,11,1323475200000000000,1329177600000000000,133500,Silver,Vietnam,27,90000,22,1.0
XL3-1265895,18,1322265600000000000,1328745600000000000,80660,Silver,Laos,28,130000,43,0.0
XL3-1265895,17,1323734400000000000,1328745600000000000,80660,Silver,Laos,28,110000,43,1.0
XL3-1515165,0,1321920000000000000,1329177600000000000,91000,Blue,Vietnam,28,110000,44,0.0
XL3-1515165,28,1324339200000000000,1329177600000000000,91000,Blue,Vietnam,28,90000,44,1.0
XL3-1241641,9,1323302400000000000,1329696000000000000,94809,Silver,Cambodia,28,110000,15,0.0
XL3-1241641,15,1324598400000000000,1329696000000000000,94809,Silver,Cambodia,28,95000,15,1.0
XL3-1002202,30,1324684800000000000,1330041600000000000,150231,Silver,Vietnam,28,110000,12,0.0
XL3-1002202,0,1324684800000000000,1330041600000000000,150231,Silver,Vietnam,28,95000,12,1.0
XL3-1513648,31,1324425600000000000,1331510400000000000,87082,Gray,Vietnam,29,130000,41,0.0
XL3-1513648,5,1324857600000000000,1331510400000000000,87082,Gray,Vietnam,29,90000,41,1.0
XL3-1556739,10,1323475200000000000,1329955200000000000,85707,Gray,Vietnam,28,130000,45,0.0
XL3-1556739,17,1324944000000000000,1329955200000000000,85707,Gray,Vietnam,28,115000,45,1.0
XL3-1057599,18,1326326400000000000,1329696000000000000,116748,Blue,Vietnam,28,110000,19,1.0
XL3-1005783,12,1326758400000000000,1329696000000000000,90916,Blue,Vietnam,28,110000,14,0.0
XL3-1005783,2,1326931200000000000,1329696000000000000,90916,Blue,Vietnam,28,105000,14,1.0
XL3-1510257,1,1326758400000000000,1331856000000000000,116919,Blue,Vietnam,28,110000,8,0.0
XL3-1510257,3,1327017600000000000,1331856000000000000,116919,Blue,Vietnam,28,90000,8,1.0
XL3-1524437,7,1326240000000000000,1333756800000000000,107151,Blue,Vietnam,28,110000,26,0.0
XL3-1524437,9,1327017600000000000,1333756800000000000,107151,Blue,Vietnam,28,80000,26,1.0
XL3-1519588,5,1327363200000000000,1329696000000000000,77625,Silver,Vietnam,28,110000,7,1.0
XL3-1013398,16,1325030400000000000,1333152000000000000,34346,Silver,Laos,28,150000,138,0.0
XL3-1013398,30,1327622400000000000,1333152000000000000,34346,Silver,Laos,28,60000,138,1.0
XL3-1515553,7,1327708800000000000,1330819200000000000,131849,Black,Bahamas,27,110000,12,1.0
XL3-1561838,27,1328140800000000000,1331856000000000000,137452,Black,Malawi,28,110000,19,0.0
XL3-1561838,0,1328140800000000000,1331856000000000000,137452,Black,Malawi,28,70000,19,1.0
XL3-1502864,26,1327622400000000000,1334102400000000000,71000,Blue,Vietnam,27,110000,43,0.0
XL3-1502864,6,1328140800000000000,1334102400000000000,71000,Blue,Vietnam,27,80000,43,1.0
XL3-1153114,1,1325203200000000000,1333152000000000000,162040,Black,Chile,27,90000,69,0.0
XL3-1153114,34,1328140800000000000,1333152000000000000,162040,Black,Chile,27,60000,69,1.0
XL3-1009480,11,1327622400000000000,1330560000000000000,42068,Pearl,Laos,27,90000,97,0.0
XL3-1009480,7,1328227200000000000,1330560000000000000,42068,Pearl,Laos,27,65000,97,1.0
XL3-1534117,24,1328227200000000000,1331856000000000000,133770,Gray,Malawi,27,130000,284,0.0
XL3-1534117,0,1328227200000000000,1331856000000000000,133770,Gray,Malawi,27,90000,284,1.0
XL3-1531573,0,1327276800000000000,1331856000000000000,112750,Blue,Vietnam,27,110000,15,0.0
XL3-1531573,11,1328227200000000000,1331856000000000000,112750,Blue,Vietnam,27,90000,15,1.0
XL3-1167332,6,1327622400000000000,1331769600000000000,169436,Blue,Vietnam,28,110000,15,0.0
XL3-1167332,8,1328313600000000000,1331769600000000000,169436,Blue,Vietnam,28,90000,15,1.0
XL3-1528792,11,1327536000000000000,1331510400000000000,106804,White,Indonesia,28,110000,17,0.0
XL3-1528792,11,1328486400000000000,1331510400000000000,106804,White,Indonesia,28,80000,17,1.0
XL3-1566626,7,1328140800000000000,1331856000000000000,103710,Silver,Vietnam,28,110000,52,0.0
XL3-1566626,5,1328572800000000000,1331856000000000000,103710,Silver,Vietnam,28,75000,52,1.0
XL3-1030422,30,1322179200000000000,1339113600000000000,95938,Gray,Vietnam,29,110000,96,0.0
XL3-1030422,75,1328659200000000000,1339113600000000000,95938,Gray,Vietnam,29,60000,96,1.0
XL3-1041186,19,1326931200000000000,1335225600000000000,72821,Silver,Vietnam,28,110000,42,0.0
XL3-1041186,21,1328745600000000000,1335225600000000000,72821,Silver,Vietnam,28,80000,42,1.0
XL3-1270040,13,1327881600000000000,1334102400000000000,119248,Silver,Vietnam,28,90000,31,0.0
XL3-1270040,15,1329177600000000000,1334102400000000000,119248,Silver,Vietnam,28,75000,31,1.0
XL3-1031218,0,1325462400000000000,1334707200000000000,110088,Silver,Indonesia,28,110000,18,0.0
XL3-1031218,43,1329177600000000000,1334707200000000000,110088,Silver,Indonesia,28,80000,18,1.0
XL3-1012787,30,1327968000000000000,1334707200000000000,84149,Blue,Laos,28,110000,39,0.0
XL3-1012787,14,1329177600000000000,1334707200000000000,84149,Blue,Laos,28,80000,39,1.0
XL3-1549817,63,1328572800000000000,1338336000000000000,55085,Silver,Vietnam,28,130000,124,0.0
XL3-1549817,7,1329177600000000000,1338336000000000000,55085,Silver,Vietnam,28,50000,124,1.0
XL3-1537956,8,1328486400000000000,1333929600000000000,81540,Gray,Bahamas,28,110000,40,0.0
XL3-1537956,8,1329177600000000000,1333929600000000000,81540,Gray,Bahamas,28,80000,40,1.0
XL3-1531421,12,1328313600000000000,1332720000000000000,117924,Blue,Cambodia,28,90000,118,0.0
XL3-1531421,12,1329350400000000000,1332720000000000000,117924,Blue,Cambodia,28,60000,118,1.0
XL3-1525487,10,1328400000000000000,1332720000000000000,87842,Silver,Vietnam,28,110000,6,0.0
XL3-1525487,11,1329350400000000000,1332720000000000000,87842,Silver,Vietnam,28,85000,6,1.0
XL3-1079799,16,1328918400000000000,1332720000000000000,94805,Silver,Laos,27,110000,30,0.0
XL3-1079799,7,1329523200000000000,1332720000000000000,94805,Silver,Laos,27,85000,30,1.0
XL3-1106129,13,1327795200000000000,1333756800000000000,35999,Silver,Burundi,28,110000,28,0.0
XL3-1106129,23,1329782400000000000,1333756800000000000,35999,Silver,Burundi,28,70000,28,1.0
XL3-1245173,12,1328745600000000000,1333756800000000000,86404,Gray,Vietnam,29,110000,20,0.0
XL3-1245173,13,1329868800000000000,1333756800000000000,86404,Gray,Vietnam,29,80000,20,1.0
XL3-1051810,15,1325980800000000000,1337644800000000000,99785,Silver,Vietnam,28,110000,14,0.0
XL3-1051810,45,1329868800000000000,1337644800000000000,99785,Silver,Vietnam,28,75000,14,1.0
XL3-1549241,5,1326240000000000000,1336608000000000000,117242,Black,Vietnam,28,110000,38,0.0
XL3-1549241,43,1329955200000000000,1336608000000000000,117242,Black,Vietnam,28,65000,38,1.0
XL3-1160122,61,1325030400000000000,1341619200000000000,99449,Silver,Vietnam,26,110000,155,0.0
XL3-1160122,57,1329955200000000000,1341619200000000000,99449,Silver,Vietnam,26,45000,155,1.0
XL3-1117090,11,1328572800000000000,1335571200000000000,105065,White,Laos,29,90000,12,0.0
XL3-1117090,17,1330041600000000000,1335571200000000000,105065,White,Laos,29,80000,12,1.0
XL3-1089322,19,1326758400000000000,1336435200000000000,112273,Silver,Laos,27,110000,16,0.0
XL3-1089322,38,1330041600000000000,1336435200000000000,112273,Silver,Laos,27,65000,16,1.0
XL3-1006459,20,1325808000000000000,1340236800000000000,130895,Pink,Laos,28,110000,63,0.0
XL3-1006459,50,1330128000000000000,1340236800000000000,130895,Pink,Laos,28,45000,63,1.0
XL3-1552874,34,1326240000000000000,1339027200000000000,73000,Pink,Vietnam,28,110000,21,0.0
XL3-1552874,45,1330128000000000000,1339027200000000000,73000,Pink,Vietnam,28,60000,21,1.0
XL3-1212601,7,1330128000000000000,1331856000000000000,97050,Pearl,Laos,27,70000,24,1.0
XL3-1006984,0,1326758400000000000,1336435200000000000,80814,Blue,Vietnam,28,110000,17,0.0
XL3-1006984,39,1330128000000000000,1336435200000000000,80814,Blue,Vietnam,28,80000,17,1.0
XL3-1525528,4,1329177600000000000,1335744000000000000,83969,Silver,Vietnam,28,90000,32,0.0
XL3-1525528,13,1330300800000000000,1335744000000000000,83969,Silver,Vietnam,28,70000,32,1.0
XL3-1551408,8,1328832000000000000,1335225600000000000,96446,Gray,Vietnam,28,110000,46,0.0
XL3-1551408,18,1330387200000000000,1335225600000000000,96446,Gray,Vietnam,28,100000,46,1.0
XL3-1504588,17,1327881600000000000,1335484800000000000,107348,Blue,Laos,28,110000,24,0.0
XL3-1504588,31,1330560000000000000,1335484800000000000,107348,Blue,Laos,28,65000,24,1.0
XL3-1031513,0,1327881600000000000,1338336000000000000,99873,Pink,Cambodia,28,110000,22,0.0
XL3-1031513,31,1330560000000000000,1338336000000000000,99873,Pink,Cambodia,28,80000,22,1.0
XL3-1018235,9,1329609600000000000,1334361600000000000,64481,Blue,Cambodia,29,110000,43,0.0
XL3-1018235,12,1330646400000000000,1334361600000000000,64481,Blue,Cambodia,29,75000,43,1.0
XL3-1557852,18,1327881600000000000,1338336000000000000,95877,Silver,Malawi,29,110000,56,0.0
XL3-1557852,36,1330992000000000000,1338336000000000000,95877,Silver,Malawi,29,40000,56,1.0
XL3-1004789,8,1329696000000000000,1336608000000000000,77639,Pearl,Vietnam,28,90000,76,0.0
XL3-1004789,15,1330992000000000000,1336608000000000000,77639,Pearl,Vietnam,28,60000,76,1.0
XL3-1568046,2,1329955200000000000,1335744000000000000,102151,Silver,Vietnam,28,110000,25,0.0
XL3-1568046,12,1330992000000000000,1335744000000000000,102151,Silver,Vietnam,28,70000,25,1.0
XL3-1274939,25,1330646400000000000,1336608000000000000,119253,Silver,Vietnam,28,110000,8,0.0
XL3-1274939,4,1330992000000000000,1336608000000000000,119253,Silver,Vietnam,28,90000,8,1.0
XL3-1117527,7,1328572800000000000,1338336000000000000,63185,Pink,Vietnam,28,110000,34,0.0
XL3-1117527,31,1331251200000000000,1338336000000000000,63185,Pink,Vietnam,28,65000,34,1.0
XL3-1538616,7,1327968000000000000,1337126400000000000,121853,Silver,Laos,27,110000,13,0.0
XL3-1538616,38,1331251200000000000,1337126400000000000,121853,Silver,Laos,27,60000,13,1.0
XL3-1551578,26,1330819200000000000,1338336000000000000,46670,Green,Cambodia,28,110000,63,0.0
XL3-1551578,9,1331596800000000000,1338336000000000000,46670,Green,Cambodia,28,80000,63,1.0
XL3-1545925,6,1330732800000000000,1335225600000000000,117949,Gray,Vietnam,26,90000,60,0.0
XL3-1545925,10,1331596800000000000,1335225600000000000,117949,Gray,Vietnam,26,70000,60,1.0
XL3-1046780,0,1331164800000000000,1337126400000000000,122410,Pearl,Cambodia,28,90000,20,0.0
XL3-1046780,8,1331856000000000000,1337126400000000000,122410,Pearl,Cambodia,28,70000,20,1.0
XL3-1016080,6,1330387200000000000,1336435200000000000,96700,Silver,Vietnam,28,110000,26,0.0
XL3-1016080,17,1331856000000000000,1336435200000000000,96700,Silver,Vietnam,28,80000,26,1.0
XL3-1564718,5,1330387200000000000,1336435200000000000,108000,Green,Vietnam,27,110000,15,0.0
XL3-1564718,18,1331942400000000000,1336435200000000000,108000,Green,Vietnam,27,70000,15,1.0
XL3-1108856,14,1332201600000000000,1336435200000000000,77684,Silver,Vietnam,28,90000,11,1.0
XL3-1567013,50,1332028800000000000,1339372800000000000,60708,Silver,Vietnam,29,90000,31,0.0
XL3-1567013,4,1332374400000000000,1339372800000000000,60708,Silver,Vietnam,29,70000,31,1.0
XL3-1141407,5,1332460800000000000,1338336000000000000,137702,Blue,Cambodia,29,90000,8,0.0
XL3-1141407,4,1332806400000000000,1338336000000000000,137702,Blue,Cambodia,29,70000,8,1.0
XL3-1567365,8,1331078400000000000,1339027200000000000,115236,Blue,Vietnam,27,90000,46,0.0
XL3-1567365,21,1332892800000000000,1339027200000000000,115236,Blue,Vietnam,27,70000,46,1.0
XL3-1038187,22,1332720000000000000,1338336000000000000,58767,Blue,Malawi,28,110000,11,0.0
XL3-1038187,7,1333324800000000000,1338336000000000000,58767,Blue,Malawi,28,75000,11,1.0
XL3-1529382,29,1333670400000000000,1339027200000000000,107000,Gray,Vietnam,28,110000,10,0.0
XL3-1529382,1,1333756800000000000,1339027200000000000,107000,Gray,Vietnam,28,60000,10,1.0
XL3-1567483,19,1332979200000000000,1337644800000000000,147140,Black,Brunei,26,90000,18,0.0
XL3-1567483,9,1333756800000000000,1337644800000000000,147140,Black,Brunei,26,50000,18,1.0
XL3-1084129,0,1332806400000000000,1336953600000000000,79245,Silver,Cambodia,28,90000,24,0.0
XL3-1084129,11,1333756800000000000,1336953600000000000,79245,Silver,Cambodia,28,70000,24,1.0
XL3-1162820,22,1331856000000000000,1338940800000000000,92438,Silver,Guatemala,27,90000,18,0.0
XL3-1162820,22,1333756800000000000,1338940800000000000,92438,Silver,Guatemala,27,60000,18,1.0
XL3-1540878,1,1332374400000000000,1337385600000000000,168514,Black,Brunei,29,90000,17,0.0
XL3-1540878,16,1333756800000000000,1337385600000000000,168514,Black,Brunei,29,55000,17,1.0
XL3-1525953,18,1331942400000000000,1339027200000000000,105410,Silver,Laos,28,90000,69,0.0
XL3-1525953,25,1334102400000000000,1339027200000000000,105410,Silver,Laos,28,50000,69,1.0
XL3-1553479,13,1332374400000000000,1339027200000000000,82137,Pink,Vietnam,28,90000,58,0.0
XL3-1553479,21,1334188800000000000,1339027200000000000,82137,Pink,Vietnam,28,50000,58,1.0
XL3-1025223,19,1333756800000000000,1338336000000000000,81885,Blue,Vietnam,27,90000,13,0.0
XL3-1025223,5,1334188800000000000,1338336000000000000,81885,Blue,Vietnam,27,65000,13,1.0
XL3-1183661,45,1334361600000000000,1340236800000000000,132210,Blue,Vietnam,28,90000,11,0.0
XL3-1183661,0,1334361600000000000,1340236800000000000,132210,Blue,Vietnam,28,60000,11,1.0
XL3-1061394,11,1334361600000000000,1340236800000000000,126722,Silver,Laos,28,90000,7,1.0
XL3-1005652,18,1332720000000000000,1339977600000000000,97001,Pearl,Laos,29,70000,40,0.0
XL3-1005652,23,1334707200000000000,1339977600000000000,97001,Pearl,Laos,29,50000,40,1.0
XL3-1547563,12,1332806400000000000,1340236800000000000,97394,Blue,Laos,28,90000,11,0.0
XL3-1547563,22,1334707200000000000,1340236800000000000,97394,Blue,Laos,28,70000,11,1.0
XL3-1254967,33,1334620800000000000,1340323200000000000,108859,Silver,D.R.Congo,29,90000,5,0.0
XL3-1254967,3,1334880000000000000,1340323200000000000,108859,Silver,D.R.Congo,29,70000,5,1.0
XL3-1235415,13,1334880000000000000,1338163200000000000,87651,Pearl,Chile,29,110000,2,0.0
XL3-1235415,1,1334966400000000000,1338163200000000000,87651,Pearl,Chile,29,90000,2,1.0
XL3-1036455,46,1335139200000000000,1340582400000000000,103973,Yellow,Cambodia,28,70000,28,0.0
XL3-1036455,1,1335225600000000000,1340582400000000000,103973,Yellow,Cambodia,28,40000,28,1.0
XL3-1021893,9,1334016000000000000,1337904000000000000,70284,Silver,Laos,28,90000,20,0.0
XL3-1021893,14,1335225600000000000,1337904000000000000,70284,Silver,Laos,28,65000,20,1.0
XL3-1042816,39,1334880000000000000,1341878400000000000,105696,Blue,Vietnam,29,90000,29,0.0
XL3-1042816,6,1335398400000000000,1341878400000000000,105696,Blue,Vietnam,29,50000,29,1.0
XL3-1171222,2,1334102400000000000,1339372800000000000,116066,Blue,Vietnam,28,90000,12,0.0
XL3-1171222,15,1335398400000000000,1339372800000000000,116066,Blue,Vietnam,28,65000,12,1.0
XL3-1078705,18,1335484800000000000,1339372800000000000,106642,Gray,Vietnam,28,90000,6,1.0
XL3-1136022,13,1333238400000000000,1340236800000000000,121791,Silver,Vietnam,28,90000,7,0.0
XL3-1136022,26,1335484800000000000,1340236800000000000,121791,Silver,Vietnam,28,65000,7,1.0
XL3-1010583,4,1333756800000000000,1340236800000000000,69428,Black,Vietnam,28,90000,17,0.0
XL3-1010583,20,1335484800000000000,1340236800000000000,69428,Black,Vietnam,28,55000,17,1.0
XL3-1546247,20,1335312000000000000,1339027200000000000,117784,Silver,Cambodia,28,90000,5,0.0
XL3-1546247,2,1335484800000000000,1339027200000000000,117784,Silver,Cambodia,28,70000,5,1.0
XL3-1270709,2,1332547200000000000,1340928000000000000,124930,Black,Vietnam,28,90000,26,0.0
XL3-1270709,35,1335571200000000000,1340928000000000000,124930,Black,Vietnam,28,55000,26,1.0
XL3-1023739,8,1333238400000000000,1340236800000000000,103832,Silver,Vietnam,28,90000,6,0.0
XL3-1023739,27,1335571200000000000,1340236800000000000,103832,Silver,Vietnam,28,60000,6,1.0
XL3-1007879,10,1334275200000000000,1341619200000000000,90491,Blue,Cambodia,28,90000,13,0.0
XL3-1007879,26,1336521600000000000,1341619200000000000,90491,Blue,Cambodia,28,85000,13,1.0
XL3-1087237,1,1332460800000000000,1341619200000000000,105894,Silver,Vietnam,29,90000,41,0.0
XL3-1087237,47,1336521600000000000,1341619200000000000,105894,Silver,Vietnam,29,65000,41,1.0
XL3-1017466,7,1334275200000000000,1341878400000000000,123312,Pink,Vietnam,28,90000,9,0.0
XL3-1017466,27,1336608000000000000,1341878400000000000,123312,Pink,Vietnam,28,55000,9,1.0
XL3-1037104,2,1336089600000000000,1338940800000000000,92255,Silver,Aruba,29,90000,6,0.0
XL3-1037104,8,1336780800000000000,1338940800000000000,92255,Silver,Aruba,29,65000,6,1.0
XL3-1017385,1,1334361600000000000,1340928000000000000,97277,Blue,Vietnam,28,90000,37,0.0
XL3-1017385,28,1336780800000000000,1340928000000000000,97277,Blue,Vietnam,28,55000,37,1.0
XL3-1044918,8,1334793600000000000,1342569600000000000,101760,Silver,Cambodia,28,90000,5,0.0
XL3-1044918,26,1337040000000000000,1342569600000000000,101760,Silver,Cambodia,28,70000,5,1.0
XL3-1068984,1,1334793600000000000,1340928000000000000,98505,Pink,Vietnam,28,90000,14,0.0
XL3-1068984,26,1337040000000000000,1340928000000000000,98505,Pink,Vietnam,28,50000,14,1.0
XL3-1511912,16,1336694400000000000,1340236800000000000,126317,Silver,Indonesia,28,90000,9,0.0
XL3-1511912,5,1337126400000000000,1340236800000000000,126317,Silver,Indonesia,28,65000,9,1.0
XL3-1546298,25,1337126400000000000,1340236800000000000,109315,Silver,Laos,28,90000,18,0.0
XL3-1546298,0,1337126400000000000,1340236800000000000,109315,Silver,Laos,28,55000,18,1.0
XL3-1563730,13,1337126400000000000,1340236800000000000,93096,Silver,Cambodia,29,90000,8,0.0
XL3-1563730,1,1337212800000000000,1340236800000000000,93096,Silver,Cambodia,29,80000,8,1.0
XL3-1562388,15,1337385600000000000,1340236800000000000,107507,Gray,Cambodia,28,90000,7,1.0
XL3-1218176,19,1337040000000000000,1344643200000000000,105617,Pink,Vietnam,29,90000,14,0.0
XL3-1218176,7,1337644800000000000,1344643200000000000,105617,Pink,Vietnam,29,50000,14,1.0
XL3-1020594,2,1334275200000000000,1342569600000000000,144883,White,Laos,28,90000,25,0.0
XL3-1020594,40,1337731200000000000,1342569600000000000,144883,White,Laos,28,60000,25,1.0
XL3-1521318,18,1337126400000000000,1341619200000000000,121426,Silver,Vietnam,28,90000,24,0.0
XL3-1521318,7,1337731200000000000,1341619200000000000,121426,Silver,Vietnam,28,60000,24,1.0
XL3-1071518,1,1336953600000000000,1342828800000000000,91400,Silver,Guatemala,29,90000,14,0.0
XL3-1071518,14,1338163200000000000,1342828800000000000,91400,Silver,Guatemala,29,70000,14,1.0
XL3-1021034,10,1337817600000000000,1342051200000000000,54165,Silver,Cambodia,29,90000,44,0.0
XL3-1021034,8,1338508800000000000,1342051200000000000,54165,Silver,Cambodia,29,70000,44,1.0
XL3-1209692,13,1338595200000000000,1341619200000000000,89878,Silver,Vietnam,28,90000,27,0.0
XL3-1209692,3,1338854400000000000,1341619200000000000,89878,Silver,Vietnam,28,65000,27,1.0
XL3-1561945,5,1338854400000000000,1341619200000000000,121390,Silver,Cambodia,28,90000,4,0.0
XL3-1561945,4,1339200000000000000,1341619200000000000,121390,Silver,Cambodia,28,70000,4,1.0
XL3-1139040,26,1337990400000000000,1345852800000000000,72771,Blue,Vietnam,29,90000,34,0.0
XL3-1139040,16,1339372800000000000,1345852800000000000,72771,Blue,Vietnam,29,60000,34,1.0
XL3-1086692,1,1338336000000000000,1341619200000000000,95024,Blue,Laos,29,90000,5,0.0
XL3-1086692,13,1339459200000000000,1341619200000000000,95024,Blue,Laos,29,60000,5,1.0
XL3-1513846,7,1339545600000000000,1341014400000000000,73640,Black,Indonesia,29,90000,3,1.0
XL3-1017770,12,1338336000000000000,1342828800000000000,93179,Silver,Laos,27,90000,39,0.0
XL3-1017770,14,1339545600000000000,1342828800000000000,93179,Silver,Laos,27,60000,39,1.0
XL3-1531843,5,1337644800000000000,1344643200000000000,131665,Silver,Laos,27,90000,18,0.0
XL3-1531843,23,1339632000000000000,1344643200000000000,131665,Silver,Laos,27,50000,18,1.0
XL3-1519731,5,1337472000000000000,1343433600000000000,142250,Black,Cambodia,28,90000,25,0.0
XL3-1519731,26,1339718400000000000,1343433600000000000,142250,Black,Cambodia,28,65000,25,1.0
XL3-1263018,3,1338163200000000000,1344643200000000000,114714,Blue,Vietnam,27,90000,12,0.0
XL3-1263018,18,1339718400000000000,1344643200000000000,114714,Blue,Vietnam,27,70000,12,1.0
XL3-1062648,3,1336867200000000000,1344297600000000000,101332,Silver,Cambodia,28,90000,29,0.0
XL3-1062648,34,1339804800000000000,1344297600000000000,101332,Silver,Cambodia,28,75000,29,1.0
XL3-1007654,5,1338768000000000000,1343433600000000000,101750,Pink,Vietnam,28,90000,25,0.0
XL3-1007654,12,1339804800000000000,1343433600000000000,101750,Pink,Vietnam,28,60000,25,1.0
XL3-1013449,9,1339804800000000000,1342569600000000000,126577,Pearl,Laos,28,90000,3,0.0
XL3-1013449,3,1340064000000000000,1342569600000000000,126577,Pearl,Laos,28,80000,3,1.0
XL3-1045893,0,1340150400000000000,1341878400000000000,65990,Blue,Malawi,29,90000,2,1.0
XL3-1036726,0,1339113600000000000,1342828800000000000,100849,Silver,Laos,29,90000,10,0.0
XL3-1036726,12,1340150400000000000,1342828800000000000,100849,Silver,Laos,29,70000,10,1.0
XL3-1139538,4,1340755200000000000,1343606400000000000,97401,Silver,Vietnam,29,90000,1,1.0
XL3-1008177,2,1339113600000000000,1346198400000000000,85960,Pink,Vietnam,28,90000,58,0.0
XL3-1008177,22,1341014400000000000,1346198400000000000,85960,Pink,Vietnam,28,60000,58,1.0
XL3-1017900,4,1339977600000000000,1344384000000000000,96229,Blue,Laos,28,90000,24,0.0
XL3-1017900,15,1341273600000000000,1344384000000000000,96229,Blue,Laos,28,70000,24,1.0
XL3-1004606,8,1340755200000000000,1344384000000000000,115782,Pearl,Malawi,29,90000,6,0.0
XL3-1004606,7,1341360000000000000,1344384000000000000,115782,Pearl,Malawi,29,70000,6,1.0
XL3-1102881,16,1339632000000000000,1345852800000000000,72268,Blue,Laos,28,80000,73,0.0
XL3-1102881,20,1341360000000000000,1345852800000000000,72268,Blue,Laos,28,58000,73,1.0
XL3-1067613,16,1341014400000000000,1344211200000000000,105752,Black,Cambodia,27,100000,14,0.0
XL3-1067613,4,1341360000000000000,1344211200000000000,105752,Black,Cambodia,27,90000,14,1.0
XL3-1009583,0,1340323200000000000,1344384000000000000,84839,Blue,Laos,28,90000,10,0.0
XL3-1009583,14,1341532800000000000,1344384000000000000,84839,Blue,Laos,28,80000,10,1.0
XL3-1131626,12,1341360000000000000,1344211200000000000,89748,Black,Vietnam,27,90000,15,0.0
XL3-1131626,2,1341532800000000000,1344211200000000000,89748,Black,Vietnam,27,60000,15,1.0
XL3-1025569,8,1341619200000000000,1343347200000000000,84889,Blue,Laos,28,80000,3,1.0
XL3-1041503,7,1341878400000000000,1343260800000000000,82462,Silver,Laos,28,80000,6,1.0
XL3-1004549,16,1341964800000000000,1346112000000000000,99069,Pearl,Cambodia,29,90000,12,0.0
XL3-1004549,2,1342137600000000000,1346112000000000000,99069,Pearl,Cambodia,29,80000,12,1.0
XL3-1069973,25,1339891200000000000,1348876800000000000,105572,Silver,Vietnam,29,90000,55,0.0
XL3-1069973,26,1342137600000000000,1348876800000000000,105572,Silver,Vietnam,29,45000,55,1.0
XL3-1557378,8,1340755200000000000,1346198400000000000,122371,Silver,Laos,28,70000,32,0.0
XL3-1557378,17,1342224000000000000,1346198400000000000,122371,Silver,Laos,28,60000,32,1.0
XL3-1017795,12,1342051200000000000,1346112000000000000,47664,Silver,Cambodia,29,90000,15,0.0
XL3-1017795,4,1342396800000000000,1346112000000000000,47664,Silver,Cambodia,29,65000,15,1.0
XL3-1078865,6,1341964800000000000,1346198400000000000,78379,Silver,Vietnam,29,80000,16,0.0
XL3-1078865,8,1342656000000000000,1346198400000000000,78379,Silver,Vietnam,29,70000,16,1.0
XL3-1560279,7,1341532800000000000,1346198400000000000,94317,Gray,Cambodia,27,90000,23,0.0
XL3-1560279,13,1342656000000000000,1346198400000000000,94317,Gray,Cambodia,27,65000,23,1.0
XL3-1039000,2,1342051200000000000,1345593600000000000,96058,Silver,Cambodia,28,90000,4,0.0
XL3-1039000,8,1342742400000000000,1345593600000000000,96058,Silver,Cambodia,28,80000,4,1.0
XL3-1029967,7,1342483200000000000,1346198400000000000,102832,Black,Cambodia,28,80000,23,0.0
XL3-1029967,3,1342742400000000000,1346198400000000000,102832,Black,Cambodia,28,70000,23,1.0
XL3-1161122,7,1343088000000000000,1346371200000000000,61115,Yellow,Myanmar,28,80000,4,1.0
XL3-1072056,5,1343001600000000000,1344643200000000000,94421,Silver,Laos,28,80000,2,0.0
XL3-1072056,1,1343088000000000000,1344643200000000000,94421,Silver,Laos,28,65000,2,1.0
XL3-1019661,4,1340409600000000000,1347580800000000000,124576,Silver,Vietnam,28,80000,14,0.0
XL3-1019661,31,1343088000000000000,1347580800000000000,124576,Silver,Vietnam,28,65000,14,1.0
XL3-1042085,3,1342915200000000000,1346025600000000000,78313,Blue,Vietnam,29,80000,11,0.0
